Time (s),White Line Pos,User Input,Actual Position,Margin of Error
179.0343,WLP,INPUT,0,Margin of Error
179.0547,WLP,INPUT,0,Margin of Error
179.0564,WLP,INPUT,0,Margin of Error
179.0939,WLP,INPUT,0,Margin of Error
179.1131,WLP,INPUT,0,Margin of Error
179.1334,WLP,INPUT,0,Margin of Error
179.1544,WLP,INPUT,0,Margin of Error
179.1734,WLP,INPUT,0,Margin of Error
179.1949,WLP,INPUT,0,Margin of Error
179.2143,WLP,INPUT,0,Margin of Error
179.2339,WLP,INPUT,0,Margin of Error
179.2549,WLP,INPUT,0,Margin of Error
179.2734,WLP,INPUT,0,Margin of Error
179.2939,WLP,INPUT,0,Margin of Error
179.3149,WLP,INPUT,0,Margin of Error
179.3336,WLP,INPUT,0,Margin of Error
179.3544,WLP,INPUT,0,Margin of Error
179.3744,WLP,INPUT,0,Margin of Error
179.3944,WLP,INPUT,0,Margin of Error
179.415,WLP,INPUT,0,Margin of Error
179.4344,WLP,INPUT,0,Margin of Error
179.4544,WLP,INPUT,0,Margin of Error
179.4739,WLP,INPUT,0,Margin of Error
179.4944,WLP,INPUT,0,Margin of Error
179.5151,WLP,INPUT,0,Margin of Error
179.535,WLP,INPUT,0,Margin of Error
179.554,WLP,INPUT,0,Margin of Error
179.575,WLP,INPUT,0,Margin of Error
179.594,WLP,INPUT,0,Margin of Error
179.6151,WLP,INPUT,0,Margin of Error
179.6341,WLP,INPUT,0,Margin of Error
179.6542,WLP,INPUT,0,Margin of Error
179.6704,WLP,INPUT,0,Margin of Error
179.681,WLP,INPUT,0,Margin of Error
179.715,WLP,INPUT,0,Margin of Error
179.7345,WLP,INPUT,0,Margin of Error
179.7551,WLP,INPUT,0,Margin of Error
179.775,WLP,INPUT,0,Margin of Error
179.7941,WLP,INPUT,0,Margin of Error
179.815,WLP,INPUT,0,Margin of Error
179.8351,WLP,INPUT,0,Margin of Error
179.8547,WLP,INPUT,0,Margin of Error
179.8752,WLP,INPUT,0,Margin of Error
179.8936,WLP,INPUT,0,Margin of Error
179.9151,WLP,INPUT,0,Margin of Error
179.9351,WLP,INPUT,0,Margin of Error
179.9552,WLP,INPUT,0,Margin of Error
179.9751,WLP,INPUT,0,Margin of Error
179.9941,WLP,INPUT,0,Margin of Error
180.0151,WLP,INPUT,0,Margin of Error
180.0336,WLP,INPUT,0,Margin of Error
180.0546,WLP,INPUT,0,Margin of Error
180.0741,WLP,INPUT,0,Margin of Error
180.0951,WLP,INPUT,0,Margin of Error
180.1152,WLP,INPUT,0,Margin of Error
180.1341,WLP,INPUT,0,Margin of Error
180.1551,WLP,INPUT,0,Margin of Error
180.1753,WLP,INPUT,0,Margin of Error
180.1948,WLP,INPUT,0,Margin of Error
180.2153,WLP,INPUT,0,Margin of Error
180.2353,WLP,INPUT,0,Margin of Error
180.2549,WLP,INPUT,0,Margin of Error
180.2745,WLP,INPUT,0,Margin of Error
180.2934,WLP,INPUT,0,Margin of Error
180.3134,WLP,INPUT,0,Margin of Error
180.335,WLP,INPUT,0,Margin of Error
180.3554,WLP,INPUT,0,Margin of Error
180.3736,WLP,INPUT,0,Margin of Error
180.395,WLP,INPUT,0,Margin of Error
180.4134,WLP,INPUT,0,Margin of Error
180.4354,WLP,INPUT,0,Margin of Error
180.4537,WLP,INPUT,0,Margin of Error
180.4742,WLP,INPUT,0,Margin of Error
180.4936,WLP,INPUT,0,Margin of Error
180.5152,WLP,INPUT,0,Margin of Error
180.5351,WLP,INPUT,0,Margin of Error
180.5546,WLP,INPUT,0,Margin of Error
180.5746,WLP,INPUT,0,Margin of Error
180.5933,WLP,INPUT,0,Margin of Error
180.6152,WLP,INPUT,0,Margin of Error
180.6341,WLP,INPUT,0,Margin of Error
180.6546,WLP,INPUT,0,Margin of Error
180.6742,WLP,INPUT,0,Margin of Error
180.6943,WLP,INPUT,0,Margin of Error
180.7139,WLP,INPUT,0,Margin of Error
180.7352,WLP,INPUT,0,Margin of Error
180.7553,WLP,INPUT,0,Margin of Error
180.7747,WLP,INPUT,0,Margin of Error
180.7943,WLP,INPUT,0,Margin of Error
180.8148,WLP,INPUT,0,Margin of Error
180.8352,WLP,INPUT,0,Margin of Error
180.8553,WLP,INPUT,0,Margin of Error
180.8751,WLP,INPUT,0,Margin of Error
180.8949,WLP,INPUT,0,Margin of Error
180.9154,WLP,INPUT,0,Margin of Error
180.9349,WLP,INPUT,0,Margin of Error
180.9554,WLP,INPUT,0,Margin of Error
180.975,WLP,INPUT,0,Margin of Error
180.9954,WLP,INPUT,0,Margin of Error
181.0154,WLP,INPUT,0,Margin of Error
181.0354,WLP,INPUT,0,Margin of Error
181.0544,WLP,INPUT,0,Margin of Error
181.0749,WLP,INPUT,0,Margin of Error
181.0952,WLP,INPUT,0,Margin of Error
181.1152,WLP,INPUT,0,Margin of Error
181.1352,WLP,INPUT,0,Margin of Error
181.1547,WLP,INPUT,0,Margin of Error
181.1741,WLP,INPUT,0,Margin of Error
181.1952,WLP,INPUT,0,Margin of Error
181.2155,WLP,INPUT,0,Margin of Error
181.2352,WLP,INPUT,0,Margin of Error
181.2552,WLP,INPUT,0,Margin of Error
181.2742,WLP,INPUT,0,Margin of Error
181.2947,WLP,INPUT,0,Margin of Error
181.3142,WLP,INPUT,0,Margin of Error
181.3353,WLP,INPUT,0,Margin of Error
181.3548,WLP,INPUT,0,Margin of Error
181.3751,WLP,INPUT,0,Margin of Error
181.3952,WLP,INPUT,0,Margin of Error
181.4151,WLP,INPUT,0,Margin of Error
181.4346,WLP,INPUT,0,Margin of Error
181.4546,WLP,INPUT,0,Margin of Error
181.4736,WLP,INPUT,0,Margin of Error
181.4951,WLP,INPUT,0,Margin of Error
181.5129,WLP,INPUT,0,Margin of Error
181.5336,WLP,INPUT,0,Margin of Error
181.5536,WLP,INPUT,0,Margin of Error
181.5741,WLP,INPUT,0,Margin of Error
181.5943,WLP,INPUT,0,Margin of Error
181.6142,WLP,INPUT,0,Margin of Error
181.6342,WLP,INPUT,0,Margin of Error
181.6548,WLP,INPUT,0,Margin of Error
181.6747,WLP,INPUT,0,Margin of Error
181.6955,WLP,INPUT,0,Margin of Error
181.7142,WLP,INPUT,0,Margin of Error
181.7354,WLP,INPUT,0,Margin of Error
181.7533,WLP,INPUT,0,Margin of Error
181.7752,WLP,INPUT,0,Margin of Error
181.7937,WLP,INPUT,0,Margin of Error
181.8151,WLP,INPUT,0,Margin of Error
181.8339,WLP,INPUT,0,Margin of Error
181.8551,WLP,INPUT,0,Margin of Error
181.8751,WLP,INPUT,0,Margin of Error
181.8942,WLP,INPUT,0,Margin of Error
181.9141,WLP,INPUT,0,Margin of Error
181.9346,WLP,INPUT,0,Margin of Error
181.9547,WLP,INPUT,0,Margin of Error
181.975,WLP,INPUT,0,Margin of Error
181.9951,WLP,INPUT,0,Margin of Error
182.0151,WLP,INPUT,0,Margin of Error
182.0341,WLP,INPUT,0,Margin of Error
182.0548,WLP,INPUT,0,Margin of Error
182.074,WLP,INPUT,0,Margin of Error
182.0941,WLP,INPUT,0,Margin of Error
182.114,WLP,INPUT,0,Margin of Error
182.1353,WLP,INPUT,0,Margin of Error
182.1538,WLP,INPUT,0,Margin of Error
182.1755,WLP,INPUT,0,Margin of Error
182.1952,WLP,INPUT,0,Margin of Error
182.2144,WLP,INPUT,0,Margin of Error
182.235,WLP,INPUT,0,Margin of Error
182.254,WLP,INPUT,0,Margin of Error
182.2745,WLP,INPUT,0,Margin of Error
182.2951,WLP,INPUT,0,Margin of Error
182.2977,WLP,INPUT,0,Margin of Error
182.3337,WLP,INPUT,0,Margin of Error
182.3547,WLP,INPUT,0,Margin of Error
182.3735,WLP,INPUT,0,Margin of Error
182.395,WLP,INPUT,0,Margin of Error
182.415,WLP,INPUT,0,Margin of Error
182.4351,WLP,INPUT,0,Margin of Error
182.454,WLP,INPUT,0,Margin of Error
182.4735,WLP,INPUT,0,Margin of Error
182.494,WLP,INPUT,0,Margin of Error
182.514,WLP,INPUT,0,Margin of Error
182.535,WLP,INPUT,0,Margin of Error
182.5554,WLP,INPUT,0,Margin of Error
182.5751,WLP,INPUT,0,Margin of Error
182.5948,WLP,INPUT,0,Margin of Error
182.6144,WLP,INPUT,0,Margin of Error
182.6351,WLP,INPUT,0,Margin of Error
182.6554,WLP,INPUT,0,Margin of Error
182.6752,WLP,INPUT,0,Margin of Error
182.6954,WLP,INPUT,0,Margin of Error
182.7112,WLP,INPUT,0,Margin of Error
182.7227,WLP,INPUT,0,Margin of Error
182.7534,WLP,INPUT,0,Margin of Error
182.7747,WLP,INPUT,0,Margin of Error
182.7954,WLP,INPUT,0,Margin of Error
182.8147,WLP,INPUT,0,Margin of Error
182.8343,WLP,INPUT,0,Margin of Error
182.8554,WLP,INPUT,0,Margin of Error
182.8753,WLP,INPUT,0,Margin of Error
182.8934,WLP,INPUT,0,Margin of Error
182.9137,WLP,INPUT,0,Margin of Error
182.9338,WLP,INPUT,0,Margin of Error
182.9543,WLP,INPUT,0,Margin of Error
182.9747,WLP,INPUT,0,Margin of Error
182.9942,WLP,INPUT,0,Margin of Error
183.0135,WLP,INPUT,0,Margin of Error
183.0338,WLP,INPUT,0,Margin of Error
183.0548,WLP,INPUT,0,Margin of Error
183.0753,WLP,INPUT,0,Margin of Error
183.0952,WLP,INPUT,0,Margin of Error
183.1151,WLP,INPUT,0,Margin of Error
183.1342,WLP,INPUT,0,Margin of Error
183.1547,WLP,INPUT,0,Margin of Error
183.1748,WLP,INPUT,0,Margin of Error
183.1947,WLP,INPUT,0,Margin of Error
183.2141,WLP,INPUT,0,Margin of Error
183.2335,WLP,INPUT,0,Margin of Error
183.2542,WLP,INPUT,0,Margin of Error
183.2744,WLP,INPUT,0,Margin of Error
183.2953,WLP,INPUT,0,Margin of Error
183.3151,WLP,INPUT,0,Margin of Error
183.3252,WLP,INPUT,0,Margin of Error
183.3537,WLP,INPUT,0,Margin of Error
183.3743,WLP,INPUT,0,Margin of Error
183.3953,WLP,INPUT,0,Margin of Error
183.4146,WLP,INPUT,0,Margin of Error
183.4332,WLP,INPUT,0,Margin of Error
183.4541,WLP,INPUT,0,Margin of Error
183.4746,WLP,INPUT,0,Margin of Error
183.4939,WLP,INPUT,0,Margin of Error
183.5147,WLP,INPUT,0,Margin of Error
183.5337,WLP,INPUT,0,Margin of Error
183.5553,WLP,INPUT,0,Margin of Error
183.5751,WLP,INPUT,0,Margin of Error
183.5942,WLP,INPUT,0,Margin of Error
183.6148,WLP,INPUT,0,Margin of Error
183.6353,WLP,INPUT,0,Margin of Error
183.6531,WLP,INPUT,0,Margin of Error
183.6747,WLP,INPUT,0,Margin of Error
183.6945,WLP,INPUT,0,Margin of Error
183.7139,WLP,INPUT,0,Margin of Error
183.7159,WLP,INPUT,0,Margin of Error
183.7458,WLP,INPUT,0,Margin of Error
183.7635,WLP,INPUT,0,Margin of Error
183.793,WLP,INPUT,0,Margin of Error
183.8148,WLP,INPUT,0,Margin of Error
183.8335,WLP,INPUT,0,Margin of Error
183.8554,WLP,INPUT,0,Margin of Error
183.875,WLP,INPUT,0,Margin of Error
183.8942,WLP,INPUT,0,Margin of Error
183.9147,WLP,INPUT,0,Margin of Error
183.933,WLP,INPUT,0,Margin of Error
183.9537,WLP,INPUT,0,Margin of Error
183.9747,WLP,INPUT,0,Margin of Error
183.9946,WLP,INPUT,0,Margin of Error
184.0148,WLP,INPUT,0,Margin of Error
184.0337,WLP,INPUT,0,Margin of Error
184.0543,WLP,INPUT,0,Margin of Error
184.0752,WLP,INPUT,0,Margin of Error
184.0942,WLP,INPUT,0,Margin of Error
184.1152,WLP,INPUT,0,Margin of Error
184.1352,WLP,INPUT,0,Margin of Error
184.1548,WLP,INPUT,0,Margin of Error
184.1746,WLP,INPUT,0,Margin of Error
184.1938,WLP,INPUT,0,Margin of Error
184.2153,WLP,INPUT,0,Margin of Error
184.2168,WLP,INPUT,0,Margin of Error
184.254,WLP,INPUT,0,Margin of Error
184.2731,WLP,INPUT,0,Margin of Error
184.2943,WLP,INPUT,0,Margin of Error
184.3128,WLP,INPUT,0,Margin of Error
184.3334,WLP,INPUT,0,Margin of Error
184.346,WLP,INPUT,0,Margin of Error
184.3642,WLP,INPUT,0,Margin of Error
184.3954,WLP,INPUT,0,Margin of Error
184.3975,WLP,INPUT,0,Margin of Error
184.4353,WLP,INPUT,0,Margin of Error
184.4545,WLP,INPUT,0,Margin of Error
184.4751,WLP,INPUT,0,Margin of Error
184.4953,WLP,INPUT,0,Margin of Error
184.5139,WLP,INPUT,0,Margin of Error
184.5349,WLP,INPUT,0,Margin of Error
184.5546,WLP,INPUT,0,Margin of Error
184.575,WLP,INPUT,0,Margin of Error
184.577,WLP,INPUT,0,Margin of Error
184.6148,WLP,INPUT,0,Margin of Error
184.6354,WLP,INPUT,0,Margin of Error
184.6543,WLP,INPUT,0,Margin of Error
184.6754,WLP,INPUT,0,Margin of Error
184.695,WLP,INPUT,0,Margin of Error
184.7145,WLP,INPUT,0,Margin of Error
184.7339,WLP,INPUT,0,Margin of Error
184.7539,WLP,INPUT,0,Margin of Error
184.7741,WLP,INPUT,0,Margin of Error
184.7952,WLP,INPUT,0,Margin of Error
184.8154,WLP,INPUT,0,Margin of Error
184.8346,WLP,INPUT,0,Margin of Error
184.8545,WLP,INPUT,0,Margin of Error
184.8754,WLP,INPUT,0,Margin of Error
184.8949,WLP,INPUT,0,Margin of Error
184.9132,WLP,INPUT,0,Margin of Error
184.9341,WLP,INPUT,0,Margin of Error
184.9554,WLP,INPUT,0,Margin of Error
184.9753,WLP,INPUT,0,Margin of Error
184.9947,WLP,INPUT,0,Margin of Error
185.0142,WLP,INPUT,0,Margin of Error
185.0341,WLP,INPUT,0,Margin of Error
185.0553,WLP,INPUT,0,Margin of Error
185.0753,WLP,INPUT,0,Margin of Error
185.0936,WLP,INPUT,0,Margin of Error
185.1151,WLP,INPUT,0,Margin of Error
185.1345,WLP,INPUT,0,Margin of Error
185.1554,WLP,INPUT,0,Margin of Error
185.1579,WLP,INPUT,0,Margin of Error
185.1949,WLP,INPUT,0,Margin of Error
185.2151,WLP,INPUT,0,Margin of Error
185.2342,WLP,INPUT,0,Margin of Error
185.2542,WLP,INPUT,0,Margin of Error
185.2752,WLP,INPUT,0,Margin of Error
185.2935,WLP,INPUT,0,Margin of Error
185.3143,WLP,INPUT,0,Margin of Error
185.3347,WLP,INPUT,0,Margin of Error
185.3542,WLP,INPUT,0,Margin of Error
185.3749,WLP,INPUT,0,Margin of Error
185.3942,WLP,INPUT,0,Margin of Error
185.4154,WLP,INPUT,0,Margin of Error
185.4343,WLP,INPUT,0,Margin of Error
185.4547,WLP,INPUT,0,Margin of Error
185.4738,WLP,INPUT,0,Margin of Error
185.4942,WLP,INPUT,0,Margin of Error
185.5134,WLP,INPUT,0,Margin of Error
185.5351,WLP,INPUT,0,Margin of Error
185.5546,WLP,INPUT,0,Margin of Error
185.5743,WLP,INPUT,0,Margin of Error
185.5948,WLP,INPUT,0,Margin of Error
185.6154,WLP,INPUT,0,Margin of Error
185.6344,WLP,INPUT,0,Margin of Error
185.6538,WLP,INPUT,0,Margin of Error
185.6745,WLP,INPUT,0,Margin of Error
185.6953,WLP,INPUT,0,Margin of Error
185.7138,WLP,INPUT,0,Margin of Error
185.7344,WLP,INPUT,0,Margin of Error
185.7553,WLP,INPUT,0,Margin of Error
185.7743,WLP,INPUT,0,Margin of Error
185.7953,WLP,INPUT,0,Margin of Error
185.8153,WLP,INPUT,0,Margin of Error
185.8348,WLP,INPUT,0,Margin of Error
185.8554,WLP,INPUT,0,Margin of Error
185.8754,WLP,INPUT,0,Margin of Error
185.8953,WLP,INPUT,0,Margin of Error
185.9136,WLP,INPUT,0,Margin of Error
185.9353,WLP,INPUT,0,Margin of Error
185.9553,WLP,INPUT,0,Margin of Error
185.957,WLP,INPUT,0,Margin of Error
185.9839,WLP,INPUT,0,Margin of Error
186.0129,WLP,INPUT,0,Margin of Error
186.0344,WLP,INPUT,0,Margin of Error
186.0549,WLP,INPUT,0,Margin of Error
186.0739,WLP,INPUT,0,Margin of Error
186.0945,WLP,INPUT,0,Margin of Error
186.1147,WLP,INPUT,0,Margin of Error
186.1347,WLP,INPUT,0,Margin of Error
186.1534,WLP,INPUT,0,Margin of Error
186.1742,WLP,INPUT,0,Margin of Error
186.1944,WLP,INPUT,0,Margin of Error
186.2146,WLP,INPUT,0,Margin of Error
186.2342,WLP,INPUT,0,Margin of Error
186.2542,WLP,INPUT,0,Margin of Error
186.2737,WLP,INPUT,0,Margin of Error
186.2937,WLP,INPUT,0,Margin of Error
186.3143,WLP,INPUT,0,Margin of Error
186.335,WLP,INPUT,0,Margin of Error
186.3548,WLP,INPUT,0,Margin of Error
186.3713,WLP,INPUT,0,Margin of Error
186.3828,WLP,INPUT,0,Margin of Error
186.4143,WLP,INPUT,0,Margin of Error
186.4348,WLP,INPUT,0,Margin of Error
186.4536,WLP,INPUT,0,Margin of Error
186.4753,WLP,INPUT,0,Margin of Error
186.4931,WLP,INPUT,0,Margin of Error
186.5142,WLP,INPUT,0,Margin of Error
186.535,WLP,INPUT,0,Margin of Error
186.5535,WLP,INPUT,0,Margin of Error
186.5736,WLP,INPUT,0,Margin of Error
186.5947,WLP,INPUT,0,Margin of Error
186.615,WLP,INPUT,0,Margin of Error
186.6331,WLP,INPUT,0,Margin of Error
186.6547,WLP,INPUT,0,Margin of Error
186.6736,WLP,INPUT,0,Margin of Error
186.6946,WLP,INPUT,0,Margin of Error
186.7147,WLP,INPUT,0,Margin of Error
186.7352,WLP,INPUT,0,Margin of Error
186.7538,WLP,INPUT,0,Margin of Error
186.7751,WLP,INPUT,0,Margin of Error
186.795,WLP,INPUT,0,Margin of Error
186.8144,WLP,INPUT,0,Margin of Error
186.8355,WLP,INPUT,0,Margin of Error
186.855,WLP,INPUT,0,Margin of Error
186.8738,WLP,INPUT,0,Margin of Error
186.8951,WLP,INPUT,0,Margin of Error
186.9151,WLP,INPUT,0,Margin of Error
186.9338,WLP,INPUT,0,Margin of Error
186.9552,WLP,INPUT,0,Margin of Error
186.9751,WLP,INPUT,0,Margin of Error
186.9953,WLP,INPUT,0,Margin of Error
187.0154,WLP,INPUT,0,Margin of Error
187.0351,WLP,INPUT,0,Margin of Error
187.0555,WLP,INPUT,0,Margin of Error
187.0746,WLP,INPUT,0,Margin of Error
187.0941,WLP,INPUT,0,Margin of Error
187.1142,WLP,INPUT,0,Margin of Error
187.1346,WLP,INPUT,0,Margin of Error
187.1537,WLP,INPUT,0,Margin of Error
187.1752,WLP,INPUT,0,Margin of Error
187.1952,WLP,INPUT,0,Margin of Error
187.2151,WLP,INPUT,0,Margin of Error
187.2337,WLP,INPUT,0,Margin of Error
187.2552,WLP,INPUT,0,Margin of Error
187.2737,WLP,INPUT,0,Margin of Error
187.295,WLP,INPUT,0,Margin of Error
187.3152,WLP,INPUT,0,Margin of Error
187.3337,WLP,INPUT,0,Margin of Error
187.3544,WLP,INPUT,0,Margin of Error
187.3734,WLP,INPUT,0,Margin of Error
187.395,WLP,INPUT,0,Margin of Error
187.3974,WLP,INPUT,0,Margin of Error
187.4354,WLP,INPUT,0,Margin of Error
187.4552,WLP,INPUT,0,Margin of Error
187.4752,WLP,INPUT,0,Margin of Error
187.4952,WLP,INPUT,0,Margin of Error
187.5144,WLP,INPUT,0,Margin of Error
187.5343,WLP,INPUT,0,Margin of Error
187.5542,WLP,INPUT,0,Margin of Error
187.5742,WLP,INPUT,0,Margin of Error
187.5949,WLP,INPUT,0,Margin of Error
187.6152,WLP,INPUT,0,Margin of Error
187.6343,WLP,INPUT,0,Margin of Error
187.6553,WLP,INPUT,0,Margin of Error
187.6743,WLP,INPUT,0,Margin of Error
187.6938,WLP,INPUT,0,Margin of Error
187.7144,WLP,INPUT,0,Margin of Error
187.7355,WLP,INPUT,0,Margin of Error
187.7549,WLP,INPUT,0,Margin of Error
187.7753,WLP,INPUT,0,Margin of Error
187.7952,WLP,INPUT,0,Margin of Error
187.8153,WLP,INPUT,0,Margin of Error
187.8341,WLP,INPUT,0,Margin of Error
187.8537,WLP,INPUT,0,Margin of Error
187.8751,WLP,INPUT,0,Margin of Error
187.8938,WLP,INPUT,0,Margin of Error
187.9135,WLP,INPUT,0,Margin of Error
187.9348,WLP,INPUT,0,Margin of Error
187.9548,WLP,INPUT,0,Margin of Error
187.9754,WLP,INPUT,0,Margin of Error
187.9948,WLP,INPUT,0,Margin of Error
188.0143,WLP,INPUT,0,Margin of Error
188.0351,WLP,INPUT,0,Margin of Error
188.0545,WLP,INPUT,0,Margin of Error
188.0742,WLP,INPUT,0,Margin of Error
188.0955,WLP,INPUT,0,Margin of Error
188.1153,WLP,INPUT,0,Margin of Error
188.1345,WLP,INPUT,0,Margin of Error
188.155,WLP,INPUT,0,Margin of Error
188.175,WLP,INPUT,0,Margin of Error
188.195,WLP,INPUT,0,Margin of Error
188.2146,WLP,INPUT,0,Margin of Error
188.235,WLP,INPUT,0,Margin of Error
188.2551,WLP,INPUT,0,Margin of Error
188.2571,WLP,INPUT,0,Margin of Error
188.2936,WLP,INPUT,0,Margin of Error
188.314,WLP,INPUT,0,Margin of Error
188.3347,WLP,INPUT,0,Margin of Error
188.355,WLP,INPUT,0,Margin of Error
188.375,WLP,INPUT,0,Margin of Error
188.3941,WLP,INPUT,0,Margin of Error
188.4145,WLP,INPUT,0,Margin of Error
188.435,WLP,INPUT,0,Margin of Error
188.455,WLP,INPUT,0,Margin of Error
188.4746,WLP,INPUT,0,Margin of Error
188.495,WLP,INPUT,0,Margin of Error
188.515,WLP,INPUT,0,Margin of Error
188.5336,WLP,INPUT,0,Margin of Error
188.554,WLP,INPUT,0,Margin of Error
188.574,WLP,INPUT,0,Margin of Error
188.5955,WLP,INPUT,0,Margin of Error
188.6141,WLP,INPUT,0,Margin of Error
188.6341,WLP,INPUT,0,Margin of Error
188.6537,WLP,INPUT,0,Margin of Error
188.6753,WLP,INPUT,0,Margin of Error
188.6936,WLP,INPUT,0,Margin of Error
188.7141,WLP,INPUT,0,Margin of Error
188.7352,WLP,INPUT,0,Margin of Error
188.7552,WLP,INPUT,0,Margin of Error
188.7746,WLP,INPUT,0,Margin of Error
188.7942,WLP,INPUT,0,Margin of Error
188.8147,WLP,INPUT,0,Margin of Error
188.8342,WLP,INPUT,0,Margin of Error
188.8547,WLP,INPUT,0,Margin of Error
188.8751,WLP,INPUT,0,Margin of Error
188.8946,WLP,INPUT,0,Margin of Error
188.9151,WLP,INPUT,0,Margin of Error
188.9353,WLP,INPUT,0,Margin of Error
188.9548,WLP,INPUT,0,Margin of Error
188.9746,WLP,INPUT,0,Margin of Error
188.9946,WLP,INPUT,0,Margin of Error
189.0145,WLP,INPUT,0,Margin of Error
189.0352,WLP,INPUT,0,Margin of Error
189.0551,WLP,INPUT,0,Margin of Error
189.0742,WLP,INPUT,0,Margin of Error
189.0938,WLP,INPUT,0,Margin of Error
189.115,WLP,INPUT,0,Margin of Error
189.1355,WLP,INPUT,0,Margin of Error
189.1537,WLP,INPUT,0,Margin of Error
189.1745,WLP,INPUT,0,Margin of Error
189.1933,WLP,INPUT,0,Margin of Error
189.215,WLP,INPUT,0,Margin of Error
189.2262,WLP,INPUT,0,Margin of Error
189.255,WLP,INPUT,0,Margin of Error
189.2752,WLP,INPUT,0,Margin of Error
189.2936,WLP,INPUT,0,Margin of Error
189.3146,WLP,INPUT,0,Margin of Error
189.3351,WLP,INPUT,0,Margin of Error
189.3555,WLP,INPUT,0,Margin of Error
189.3755,WLP,INPUT,0,Margin of Error
189.3951,WLP,INPUT,0,Margin of Error
189.4135,WLP,INPUT,0,Margin of Error
189.4344,WLP,INPUT,0,Margin of Error
189.4539,WLP,INPUT,0,Margin of Error
189.474,WLP,INPUT,0,Margin of Error
189.4945,WLP,INPUT,0,Margin of Error
189.5145,WLP,INPUT,0,Margin of Error
189.5352,WLP,INPUT,0,Margin of Error
189.5538,WLP,INPUT,0,Margin of Error
189.5754,WLP,INPUT,0,Margin of Error
189.5946,WLP,INPUT,0,Margin of Error
189.6153,WLP,INPUT,0,Margin of Error
189.617,WLP,INPUT,0,Margin of Error
189.6537,WLP,INPUT,0,Margin of Error
189.6755,WLP,INPUT,0,Margin of Error
189.6945,WLP,INPUT,0,Margin of Error
189.7146,WLP,INPUT,0,Margin of Error
189.7345,WLP,INPUT,0,Margin of Error
189.7541,WLP,INPUT,0,Margin of Error
189.775,WLP,INPUT,0,Margin of Error
189.795,WLP,INPUT,0,Margin of Error
189.8144,WLP,INPUT,0,Margin of Error
189.8335,WLP,INPUT,0,Margin of Error
189.855,WLP,INPUT,0,Margin of Error
189.8751,WLP,INPUT,0,Margin of Error
189.8953,WLP,INPUT,0,Margin of Error
189.9145,WLP,INPUT,0,Margin of Error
189.9345,WLP,INPUT,0,Margin of Error
189.9541,WLP,INPUT,0,Margin of Error
189.975,WLP,INPUT,0,Margin of Error
189.9938,WLP,INPUT,0,Margin of Error
190.0146,WLP,INPUT,0,Margin of Error
190.034,WLP,INPUT,0,Margin of Error
190.046,WLP,INPUT,0,Margin of Error
190.0628,WLP,INPUT,0,Margin of Error
190.0943,WLP,INPUT,0,Margin of Error
190.1154,WLP,INPUT,0,Margin of Error
190.1351,WLP,INPUT,0,Margin of Error
190.1548,WLP,INPUT,0,Margin of Error
190.1748,WLP,INPUT,0,Margin of Error
190.1947,WLP,INPUT,0,Margin of Error
190.2152,WLP,INPUT,0,Margin of Error
190.2354,WLP,INPUT,0,Margin of Error
190.2544,WLP,INPUT,0,Margin of Error
190.2747,WLP,INPUT,0,Margin of Error
190.2946,WLP,INPUT,0,Margin of Error
190.3148,WLP,INPUT,0,Margin of Error
190.3346,WLP,INPUT,0,Margin of Error
190.3553,WLP,INPUT,0,Margin of Error
190.3741,WLP,INPUT,0,Margin of Error
190.3955,WLP,INPUT,0,Margin of Error
190.4142,WLP,INPUT,0,Margin of Error
190.4352,WLP,INPUT,0,Margin of Error
190.455,WLP,INPUT,0,Margin of Error
190.4752,WLP,INPUT,0,Margin of Error
190.4949,WLP,INPUT,0,Margin of Error
190.5147,WLP,INPUT,0,Margin of Error
190.5352,WLP,INPUT,0,Margin of Error
190.5539,WLP,INPUT,0,Margin of Error
190.5742,WLP,INPUT,0,Margin of Error
190.5952,WLP,INPUT,0,Margin of Error
190.6138,WLP,INPUT,0,Margin of Error
190.6337,WLP,INPUT,0,Margin of Error
190.6544,WLP,INPUT,0,Margin of Error
190.6664,WLP,INPUT,0,Margin of Error
190.6814,WLP,INPUT,0,Margin of Error
190.7153,WLP,INPUT,0,Margin of Error
190.7346,WLP,INPUT,0,Margin of Error
190.7543,WLP,INPUT,0,Margin of Error
190.7742,WLP,INPUT,0,Margin of Error
190.7951,WLP,INPUT,0,Margin of Error
190.8144,WLP,INPUT,0,Margin of Error
190.8334,WLP,INPUT,0,Margin of Error
190.8535,WLP,INPUT,0,Margin of Error
190.8748,WLP,INPUT,0,Margin of Error
190.8947,WLP,INPUT,0,Margin of Error
190.9142,WLP,INPUT,0,Margin of Error
190.9351,WLP,INPUT,0,Margin of Error
190.9541,WLP,INPUT,0,Margin of Error
190.9751,WLP,INPUT,0,Margin of Error
190.9944,WLP,INPUT,0,Margin of Error
191.0147,WLP,INPUT,0,Margin of Error
191.0343,WLP,INPUT,0,Margin of Error
191.0537,WLP,INPUT,0,Margin of Error
191.0652,WLP,INPUT,0,Margin of Error
191.0838,WLP,INPUT,0,Margin of Error
191.1134,WLP,INPUT,0,Margin of Error
191.1354,WLP,INPUT,0,Margin of Error
191.1533,WLP,INPUT,0,Margin of Error
191.1737,WLP,INPUT,0,Margin of Error
191.1945,WLP,INPUT,0,Margin of Error
191.2146,WLP,INPUT,0,Margin of Error
